X,feature_types,gene_id,is_gene_coding
DHODH,GEX,ENSG00000102967,1
TXNL4B,GEX,ENSG00000140830,1
DHX38,GEX,ENSG00000140829,1
PMFBP1,GEX,ENSG00000118557,1
LINC01572,GEX,ENSG00000261008,0
AC004158.1,GEX,ENSG00000260664,0
AC004943.2,GEX,ENSG00000259768,0
ZFHX3,GEX,ENSG00000140836,1
AC138627.1,GEX,ENSG00000261404,0
PSMD7,GEX,ENSG00000103035,1
AC009120.2,GEX,ENSG00000259972,0
GLG1,GEX,ENSG00000090863,1
RFWD3,GEX,ENSG00000168411,1
MLKL,GEX,ENSG00000168404,1
WDR59,GEX,ENSG00000103091,1
ZNRF1,GEX,ENSG00000186187,1
ZFP1,GEX,ENSG00000184517,1
CFDP1,GEX,ENSG00000153774,1
TMEM170A,GEX,ENSG00000166822,1
TMEM231,GEX,ENSG00000205084,1
GABARAPL2,GEX,ENSG00000034713,1
ADAT1,GEX,ENSG00000065457,1
KARS,GEX,ENSG00000065427,1
TERF2IP,GEX,ENSG00000166848,1
MON1B,GEX,ENSG00000103111,1
SYCE1L,GEX,ENSG00000205078,1
WWOX,GEX,ENSG00000186153,1
AC027279.1,GEX,ENSG00000260816,0
MAF,GEX,ENSG00000178573,1
CDYL2,GEX,ENSG00000166446,1
CMC2,GEX,ENSG00000103121,1
CENPN,GEX,ENSG00000166451,1
ATMIN,GEX,ENSG00000166454,1
C16orf46,GEX,ENSG00000166455,1
GCSH,GEX,ENSG00000140905,1
GAN,GEX,ENSG00000261609,1
CMIP,GEX,ENSG00000153815,1
PLCG2,GEX,ENSG00000197943,1
AC092142.1,GEX,ENSG00000261235,0
MPHOSPH6,GEX,ENSG00000135698,1
CDH13,GEX,ENSG00000140945,1
HSBP1,GEX,ENSG00000230989,1
MLYCD,GEX,ENSG00000103150,1
MBTPS1,GEX,ENSG00000140943,1
HSDL1,GEX,ENSG00000103160,1
TAF1C,GEX,ENSG00000103168,1
MEAK7,GEX,ENSG00000140950,1
COTL1,GEX,ENSG00000103187,1
KLHL36,GEX,ENSG00000135686,1
USP10,GEX,ENSG00000103194,1
CRISPLD2,GEX,ENSG00000103196,1
ZDHHC7,GEX,ENSG00000153786,1
KIAA0513,GEX,ENSG00000135709,1
GSE1,GEX,ENSG00000131149,1
GINS2,GEX,ENSG00000131153,1
C16orf74,GEX,ENSG00000154102,1
EMC8,GEX,ENSG00000131148,1
COX4I1,GEX,ENSG00000131143,1
IRF8,GEX,ENSG00000140968,1
MTHFSD,GEX,ENSG00000103248,1
C16orf95,GEX,ENSG00000260456,1
FBXO31,GEX,ENSG00000103264,1
MAP1LC3B,GEX,ENSG00000140941,1
AC010531.3,GEX,ENSG00000261592,0
ZCCHC14,GEX,ENSG00000140948,1
KLHDC4,GEX,ENSG00000104731,1
SLC7A5,GEX,ENSG00000103257,1
BANP,GEX,ENSG00000172530,1
ZFPM1,GEX,ENSG00000179588,1
ZC3H18,GEX,ENSG00000158545,1
CYBA,GEX,ENSG00000051523,1
MVD,GEX,ENSG00000167508,1
SNAI3-AS1,GEX,ENSG00000260630,0
SNAI3,GEX,ENSG00000185669,1
RNF166,GEX,ENSG00000158717,1
CTU2,GEX,ENSG00000174177,1
PIEZO1,GEX,ENSG00000103335,1
CDT1,GEX,ENSG00000167513,1
APRT,GEX,ENSG00000198931,1
GALNS,GEX,ENSG00000141012,1
TRAPPC2L,GEX,ENSG00000167515,1
CBFA2T3,GEX,ENSG00000129993,1
ACSF3,GEX,ENSG00000176715,1
ZNF778,GEX,ENSG00000170100,1
ANKRD11,GEX,ENSG00000167522,1
AC137932.3,GEX,ENSG00000268218,0
AC092120.3,GEX,ENSG00000287351,0
SPG7,GEX,ENSG00000197912,1
RPL13,GEX,ENSG00000167526,1
CHMP1A,GEX,ENSG00000131165,1
SPATA33,GEX,ENSG00000167523,1
AC010538.1,GEX,ENSG00000275734,0
CDK10,GEX,ENSG00000185324,1
SPATA2L,GEX,ENSG00000158792,1
VPS9D1,GEX,ENSG00000075399,1
ZNF276,GEX,ENSG00000158805,1
FANCA,GEX,ENSG00000187741,1
SPIRE2,GEX,ENSG00000204991,1
TCF25,GEX,ENSG00000141002,1
MC1R,GEX,ENSG00000258839,1
DEF8,GEX,ENSG00000140995,1
CENPBD1,GEX,ENSG00000177946,0
GAS8,GEX,ENSG00000141013,1
FAM157C,GEX,ENSG00000260528,0
LINC02193,GEX,ENSG00000260923,0
RPH3AL,GEX,ENSG00000181031,1
C17orf97,GEX,ENSG00000187624,1
RFLNB,GEX,ENSG00000183688,1
VPS53,GEX,ENSG00000141252,1
AC015853.3,GEX,ENSG00000263300,0
GEMIN4,GEX,ENSG00000179409,1
GLOD4,GEX,ENSG00000167699,1
MRM3,GEX,ENSG00000171861,1
NXN,GEX,ENSG00000167693,1
TIMM22,GEX,ENSG00000177370,1
ABR,GEX,ENSG00000159842,1
YWHAE,GEX,ENSG00000108953,1
CRK,GEX,ENSG00000167193,1
MYO1C,GEX,ENSG00000197879,1
INPP5K,GEX,ENSG00000132376,1
PITPNA,GEX,ENSG00000174238,1
SLC43A2,GEX,ENSG00000167703,1
SCARF1,GEX,ENSG00000074660,1
RILP,GEX,ENSG00000167705,1
PRPF8,GEX,ENSG00000174231,1
MIR22HG,GEX,ENSG00000186594,0
WDR81,GEX,ENSG00000167716,1
SERPINF1,GEX,ENSG00000132386,1
SMYD4,GEX,ENSG00000186532,1
RPA1,GEX,ENSG00000132383,1
DPH1,GEX,ENSG00000108963,1
SMG6,GEX,ENSG00000070366,1
AC090617.4,GEX,ENSG00000262810,0
SRR,GEX,ENSG00000167720,1
TSR1,GEX,ENSG00000167721,1
SGSM2,GEX,ENSG00000141258,1
MNT,GEX,ENSG00000070444,1
METTL16,GEX,ENSG00000127804,1
PAFAH1B1,GEX,ENSG00000007168,1
CLUH,GEX,ENSG00000132361,1
RAP1GAP2,GEX,ENSG00000132359,1
TRPV1,GEX,ENSG00000196689,1
SHPK,GEX,ENSG00000197417,1
CTNS,GEX,ENSG00000040531,1
EMC6,GEX,ENSG00000127774,1
P2RX5,GEX,ENSG00000083454,1
ITGAE,GEX,ENSG00000083457,1
NCBP3,GEX,ENSG00000074356,1
CAMKK1,GEX,ENSG00000004660,1
P2RX1,GEX,ENSG00000108405,1
ATP2A3,GEX,ENSG00000074370,1
ZZEF1,GEX,ENSG00000074755,1
CYB5D2,GEX,ENSG00000167740,1
ANKFY1,GEX,ENSG00000185722,1
UBE2G1,GEX,ENSG00000132388,1
SPNS3,GEX,ENSG00000182557,1
SPNS2,GEX,ENSG00000183018,1
MYBBP1A,GEX,ENSG00000132382,1
PELP1,GEX,ENSG00000141456,1
ARRB2,GEX,ENSG00000141480,1
MED11,GEX,ENSG00000161920,1
CXCL16,GEX,ENSG00000161921,1
PSMB6,GEX,ENSG00000142507,1
PLD2,GEX,ENSG00000129219,1
MINK1,GEX,ENSG00000141503,1
CHRNE,GEX,ENSG00000108556,1
SLC25A11,GEX,ENSG00000108528,1
RNF167,GEX,ENSG00000108523,1
PFN1,GEX,ENSG00000108518,1
ENO3,GEX,ENSG00000108515,1
SPAG7,GEX,ENSG00000091640,1
CAMTA2,GEX,ENSG00000108509,1
KIF1C,GEX,ENSG00000129250,1
ZFP3,GEX,ENSG00000180787,1
ZNF232,GEX,ENSG00000167840,1
ZNF594,GEX,ENSG00000180626,1
AC087500.1,GEX,ENSG00000261879,0
SCIMP,GEX,ENSG00000161929,1
RABEP1,GEX,ENSG00000029725,1
NUP88,GEX,ENSG00000108559,1
RPAIN,GEX,ENSG00000129197,1
C1QBP,GEX,ENSG00000108561,1
DHX33,GEX,ENSG00000005100,1
DERL2,GEX,ENSG00000072849,1
MIS12,GEX,ENSG00000167842,1
NLRP1,GEX,ENSG00000091592,1
KIAA0753,GEX,ENSG00000198920,1
TXNDC17,GEX,ENSG00000129235,1
MED31,GEX,ENSG00000108590,1
C17orf100,GEX,ENSG00000256806,1
XAF1,GEX,ENSG00000132530,1
ALOX12-AS1,GEX,ENSG00000215067,0
RNASEK,GEX,ENSG00000219200,1
C17orf49,GEX,ENSG00000258315,1
ASGR2,GEX,ENSG00000161944,1
ASGR1,GEX,ENSG00000141505,1
DLG4,GEX,ENSG00000132535,1
ACADVL,GEX,ENSG00000072778,1
DVL2,GEX,ENSG00000004975,1
PHF23,GEX,ENSG00000040633,1
GABARAP,GEX,ENSG00000170296,1
CTDNEP1,GEX,ENSG00000175826,1
ELP5,GEX,ENSG00000170291,1
EIF5A,GEX,ENSG00000132507,1
GPS2,GEX,ENSG00000132522,1
NEURL4,GEX,ENSG00000215041,1
ACAP1,GEX,ENSG00000072818,1
PLSCR3,GEX,ENSG00000187838,1
ZBTB4,GEX,ENSG00000174282,1
POLR2A,GEX,ENSG00000181222,1
TNFSF13,GEX,ENSG00000161955,1
SENP3,GEX,ENSG00000161956,1
EIF4A1,GEX,ENSG00000161960,1
CD68,GEX,ENSG00000129226,1
MPDU1,GEX,ENSG00000129255,1
FXR2,GEX,ENSG00000129245,1
SAT2,GEX,ENSG00000141504,1
ATP1B2,GEX,ENSG00000129244,1
TP53,GEX,ENSG00000141510,1
WRAP53,GEX,ENSG00000141499,1
KDM6B,GEX,ENSG00000132510,1
NAA38,GEX,ENSG00000183011,1
CYB5D1,GEX,ENSG00000182224,1
CHD3,GEX,ENSG00000170004,1
KCNAB3,GEX,ENSG00000170049,1
TRAPPC1,GEX,ENSG00000170043,1
CNTROB,GEX,ENSG00000170037,1
PER1,GEX,ENSG00000179094,1
VAMP2,GEX,ENSG00000220205,1
TMEM107,GEX,ENSG00000179029,1
BORCS6,GEX,ENSG00000196544,1
AURKB,GEX,ENSG00000178999,1
LINC00324,GEX,ENSG00000178977,0
CTC1,GEX,ENSG00000178971,1
PFAS,GEX,ENSG00000178921,1
SLC25A35,GEX,ENSG00000125434,1
RANGRF,GEX,ENSG00000108961,1
KRBA2,GEX,ENSG00000184619,1
RPL26,GEX,ENSG00000161970,1
NDEL1,GEX,ENSG00000166579,1
MYH10,GEX,ENSG00000133026,1
PIK3R6,GEX,ENSG00000276231,1
PIK3R5,GEX,ENSG00000141506,1
AC002091.1,GEX,ENSG00000265975,0
NTN1,GEX,ENSG00000065320,1
STX8,GEX,ENSG00000170310,1
AC005695.2,GEX,ENSG00000263708,0
USP43,GEX,ENSG00000154914,1
GAS7,GEX,ENSG00000007237,1
MYH3,GEX,ENSG00000109063,1
SCO1,GEX,ENSG00000133028,1
ADPRM,GEX,ENSG00000170222,1
TMEM220,GEX,ENSG00000187824,1
TMEM220-AS1,GEX,ENSG00000263400,0
DNAH9,GEX,ENSG00000007174,1
AC005410.2,GEX,ENSG00000266368,0
ZNF18,GEX,ENSG00000154957,1
MAP2K4,GEX,ENSG00000065559,1
ELAC2,GEX,ENSG00000006744,1
COX10-AS1,GEX,ENSG00000236088,0
COX10,GEX,ENSG00000006695,1
HS3ST3B1,GEX,ENSG00000125430,1
AC005224.2,GEX,ENSG00000266378,0
PMP22,GEX,ENSG00000109099,1
CDRT4,GEX,ENSG00000239704,1
TVP23C,GEX,ENSG00000175106,1
AC005838.2,GEX,ENSG00000266538,0
TRIM16,GEX,ENSG00000221926,1
ZNF286A,GEX,ENSG00000187607,1
ZSWIM7,GEX,ENSG00000214941,1
TTC19,GEX,ENSG00000011295,1
AC002553.2,GEX,ENSG00000275413,0
NCOR1,GEX,ENSG00000141027,1
AC002553.1,GEX,ENSG00000227782,0
PIGL,GEX,ENSG00000108474,1
CENPV,GEX,ENSG00000166582,1
UBB,GEX,ENSG00000170315,1
TRPV2,GEX,ENSG00000187688,1
SNHG29,GEX,ENSG00000175061,0
LRRC75A,GEX,ENSG00000181350,1
ZNF287,GEX,ENSG00000141040,1
ZNF624,GEX,ENSG00000197566,1
CCDC144A,GEX,ENSG00000170160,1
MPRIP,GEX,ENSG00000133030,1
FLCN,GEX,ENSG00000154803,1
COPS3,GEX,ENSG00000141030,1
NT5M,GEX,ENSG00000205309,1
MED9,GEX,ENSG00000141026,1
RASD1,GEX,ENSG00000108551,1
PEMT,GEX,ENSG00000133027,1
RAI1,GEX,ENSG00000108557,1
SMCR5,GEX,ENSG00000226746,0
SREBF1,GEX,ENSG00000072310,1
TOM1L2,GEX,ENSG00000175662,1
DRC3,GEX,ENSG00000171962,1
ATPAF2,GEX,ENSG00000171953,1
GID4,GEX,ENSG00000141034,1
DRG2,GEX,ENSG00000108591,1
MYO15A,GEX,ENSG00000091536,1
AC087164.1,GEX,ENSG00000266677,0
ALKBH5,GEX,ENSG00000091542,1
FLII,GEX,ENSG00000177731,1
MIEF2,GEX,ENSG00000177427,1
TOP3A,GEX,ENSG00000177302,1
SMCR8,GEX,ENSG00000176994,1
SHMT1,GEX,ENSG00000176974,1
FAM106A,GEX,ENSG00000273018,0
FOXO3B,GEX,ENSG00000240445,1
TRIM16L,GEX,ENSG00000108448,0
TVP23B,GEX,ENSG00000171928,1
PRPSAP2,GEX,ENSG00000141127,1
GRAP,GEX,ENSG00000154016,1
AC007952.4,GEX,ENSG00000262202,0
EPN2,GEX,ENSG00000072134,1
B9D1,GEX,ENSG00000108641,1
MAPK7,GEX,ENSG00000166484,1
SLC47A1,GEX,ENSG00000142494,1
ALDH3A2,GEX,ENSG00000072210,1
ULK2,GEX,ENSG00000083290,1
AKAP10,GEX,ENSG00000108599,1
SPECC1,GEX,ENSG00000128487,1
CCDC144NL-AS1,GEX,ENSG00000233098,0
USP22,GEX,ENSG00000124422,1
DHRS7B,GEX,ENSG00000109016,1
TMEM11,GEX,ENSG00000178307,1
AC087294.1,GEX,ENSG00000235530,0
MAP2K3,GEX,ENSG00000034152,1
LINC02693,GEX,ENSG00000212719,0
WSB1,GEX,ENSG00000109046,1
KSR1,GEX,ENSG00000141068,1
LGALS9,GEX,ENSG00000168961,1
LYRM9,GEX,ENSG00000232859,1
NLK,GEX,ENSG00000087095,1
TMEM97,GEX,ENSG00000109084,1
IFT20,GEX,ENSG00000109083,1
TNFAIP1,GEX,ENSG00000109079,1
POLDIP2,GEX,ENSG00000004142,1
TMEM199,GEX,ENSG00000244045,1
SARM1,GEX,ENSG00000004139,1
AC005726.1,GEX,ENSG00000258472,1
UNC119,GEX,ENSG00000109103,1
PIGS,GEX,ENSG00000087111,1
SPAG5,GEX,ENSG00000076382,1
SPAG5-AS1,GEX,ENSG00000227543,0
RSKR,GEX,ENSG00000167524,1
KIAA0100,GEX,ENSG00000007202,1
SDF2,GEX,ENSG00000132581,1
SUPT6H,GEX,ENSG00000109111,1
PROCA1,GEX,ENSG00000167525,1
RAB34,GEX,ENSG00000109113,1
RPL23A,GEX,ENSG00000198242,1
NEK8,GEX,ENSG00000160602,1
TRAF4,GEX,ENSG00000076604,1
FAM222B,GEX,ENSG00000173065,1
ERAL1,GEX,ENSG00000132591,1
AC024267.1,GEX,ENSG00000264066,0
FLOT2,GEX,ENSG00000132589,1
DHRS13,GEX,ENSG00000167536,1
PHF12,GEX,ENSG00000109118,1
AC024267.4,GEX,ENSG00000265845,0
PIPOX,GEX,ENSG00000179761,1
MYO18A,GEX,ENSG00000196535,1
NUFIP2,GEX,ENSG00000108256,1
TAOK1,GEX,ENSG00000160551,1
ABHD15,GEX,ENSG00000168792,1
ABHD15-AS1,GEX,ENSG00000264031,0
TP53I13,GEX,ENSG00000167543,1
GIT1,GEX,ENSG00000108262,1
SSH2,GEX,ENSG00000141298,1
AC104564.5,GEX,ENSG00000265625,0
AC023389.1,GEX,ENSG00000263657,0
EFCAB5,GEX,ENSG00000176927,1
NSRP1,GEX,ENSG00000126653,1
BLMH,GEX,ENSG00000108578,1
CPD,GEX,ENSG00000108582,1
GOSR1,GEX,ENSG00000108587,1
AC005562.1,GEX,ENSG00000214719,0
AC127024.2,GEX,ENSG00000263603,0
CRLF3,GEX,ENSG00000176390,1
ATAD5,GEX,ENSG00000176208,1
AC130324.2,GEX,ENSG00000265334,0
TEFM,GEX,ENSG00000172171,1
ADAP2,GEX,ENSG00000184060,1
RNF135,GEX,ENSG00000181481,1
NF1,GEX,ENSG00000196712,1
OMG,GEX,ENSG00000126861,1
EVI2B,GEX,ENSG00000185862,1
EVI2A,GEX,ENSG00000126860,1
RAB11FIP4,GEX,ENSG00000131242,1
UTP6,GEX,ENSG00000108651,1
AC004253.1,GEX,ENSG00000263990,0
SUZ12,GEX,ENSG00000178691,1
LRRC37B,GEX,ENSG00000185158,1
RHOT1,GEX,ENSG00000126858,1
C17orf75,GEX,ENSG00000108666,1
ZNF207,GEX,ENSG00000010244,1
PSMD11,GEX,ENSG00000108671,1
CDK5R1,GEX,ENSG00000176749,1
MYO1D,GEX,ENSG00000176658,1
CCT6B,GEX,ENSG00000132141,1
ZNF830,GEX,ENSG00000198783,1
LIG3,GEX,ENSG00000005156,1
RFFL,GEX,ENSG00000092871,1
RAD51D,GEX,ENSG00000185379,1
NLE1,GEX,ENSG00000073536,1
AC022916.1,GEX,ENSG00000266947,0
SLFN5,GEX,ENSG00000166750,1
SLFN11,GEX,ENSG00000172716,1
SLFN12,GEX,ENSG00000172123,1
SLFN13,GEX,ENSG00000154760,1
SLFN12L,GEX,ENSG00000205045,1
AC015911.3,GEX,ENSG00000267074,0
SNHG30,GEX,ENSG00000267321,0
AP2B1,GEX,ENSG00000006125,1
TAF15,GEX,ENSG00000270647,1
MMP28,GEX,ENSG00000271447,1
AC015849.3,GEX,ENSG00000270871,0
AC015849.1,GEX,ENSG00000270240,0
CCL5,GEX,ENSG00000271503,1
AC243829.4,GEX,ENSG00000277089,0
CCL3,GEX,ENSG00000277632,1
CCL4,GEX,ENSG00000275302,1
AC243829.2,GEX,ENSG00000276241,0
AC243829.1,GEX,ENSG00000274767,0
CCL3L1,GEX,ENSG00000276085,1
CCL4L2,GEX,ENSG00000276070,1
ZNHIT3,GEX,ENSG00000273611,1
MYO19,GEX,ENSG00000278259,1
PIGW,GEX,ENSG00000277161,1
GGNBP2,GEX,ENSG00000278311,1
AATF,GEX,ENSG00000275700,1
ACACA,GEX,ENSG00000278540,1
TADA2A,GEX,ENSG00000276234,1
DUSP14,GEX,ENSG00000276023,1
SYNRG,GEX,ENSG00000275066,1
DDX52,GEX,ENSG00000278053,1
MRPL45,GEX,ENSG00000278845,1
SOCS7,GEX,ENSG00000274211,1
ARHGAP23,GEX,ENSG00000275832,1
MLLT6,GEX,ENSG00000275023,1
CISD3,GEX,ENSG00000277972,1
PSMB3,GEX,ENSG00000277791,1
PIP4K2B,GEX,ENSG00000276293,1
CWC25,GEX,ENSG00000273559,1
RPL23,GEX,ENSG00000125691,1
LASP1,GEX,ENSG00000002834,1
LINC00672,GEX,ENSG00000263874,1
PLXDC1,GEX,ENSG00000161381,1
CACNB1,GEX,ENSG00000067191,1
RPL19,GEX,ENSG00000108298,1
FBXL20,GEX,ENSG00000108306,1
MED1,GEX,ENSG00000125686,1
CDK12,GEX,ENSG00000167258,1
STARD3,GEX,ENSG00000131748,1
PGAP3,GEX,ENSG00000161395,1
ERBB2,GEX,ENSG00000141736,1
MIEN1,GEX,ENSG00000141741,1
IKZF3,GEX,ENSG00000161405,1
GSDMB,GEX,ENSG00000073605,1
ORMDL3,GEX,ENSG00000172057,1
PSMD3,GEX,ENSG00000108344,1
MED24,GEX,ENSG00000008838,1
THRA,GEX,ENSG00000126351,1
NR1D1,GEX,ENSG00000126368,1
MSL1,GEX,ENSG00000188895,1
CASC3,GEX,ENSG00000108349,1
RAPGEFL1,GEX,ENSG00000108352,1
WIPF2,GEX,ENSG00000171475,1
CDC6,GEX,ENSG00000094804,1
RARA,GEX,ENSG00000131759,1
TOP2A,GEX,ENSG00000131747,1
CCR7,GEX,ENSG00000126353,1
SMARCE1,GEX,ENSG00000073584,1
KRT10,GEX,ENSG00000186395,1
EIF1,GEX,ENSG00000173812,1
JUP,GEX,ENSG00000173801,1
P3H4,GEX,ENSG00000141696,1
NT5C3B,GEX,ENSG00000141698,1
KLHL11,GEX,ENSG00000178502,1
ACLY,GEX,ENSG00000131473,1
TTC25,GEX,ENSG00000204815,1
CNP,GEX,ENSG00000173786,1
DNAJC7,GEX,ENSG00000168259,1
NKIRAS2,GEX,ENSG00000168256,1
DHX58,GEX,ENSG00000108771,1
KAT2A,GEX,ENSG00000108773,1
RAB5C,GEX,ENSG00000108774,1
GHDC,GEX,ENSG00000167925,1
STAT5B,GEX,ENSG00000173757,1
AC099811.1,GEX,ENSG00000236194,0
STAT5A,GEX,ENSG00000126561,1
STAT3,GEX,ENSG00000168610,1
CAVIN1,GEX,ENSG00000177469,1
ATP6V0A1,GEX,ENSG00000033627,1
AC067852.3,GEX,ENSG00000267632,0
NAGLU,GEX,ENSG00000108784,1
COASY,GEX,ENSG00000068120,1
MLX,GEX,ENSG00000108788,1
PSMC3IP,GEX,ENSG00000131470,1
RETREG3,GEX,ENSG00000141699,1
TUBG1,GEX,ENSG00000131462,1
TUBG2,GEX,ENSG00000037042,1
PLEKHH3,GEX,ENSG00000068137,1
AC100793.3,GEX,ENSG00000267765,0
EZH1,GEX,ENSG00000108799,1
VPS25,GEX,ENSG00000131475,1
BECN1,GEX,ENSG00000126581,1
PSME3,GEX,ENSG00000131467,1
AARSD1,GEX,ENSG00000266967,1
RUNDC1,GEX,ENSG00000198863,1
RPL27,GEX,ENSG00000131469,1
IFI35,GEX,ENSG00000068079,1
VAT1,GEX,ENSG00000108828,1
BRCA1,GEX,ENSG00000012048,1
NBR2,GEX,ENSG00000198496,0
AC060780.1,GEX,ENSG00000267002,0
NBR1,GEX,ENSG00000188554,1
TMEM106A,GEX,ENSG00000184988,1
CCDC200,GEX,ENSG00000236383,1
LINC00910,GEX,ENSG00000188825,0
DHX8,GEX,ENSG00000067596,1
DUSP3,GEX,ENSG00000108861,1
TMEM101,GEX,ENSG00000091947,1
LSM12,GEX,ENSG00000161654,1
G6PC3,GEX,ENSG00000141349,1
HDAC5,GEX,ENSG00000108840,1
C17orf53,GEX,ENSG00000125319,1
ASB16-AS1,GEX,ENSG00000267080,0
TMUB2,GEX,ENSG00000168591,1
ATXN7L3,GEX,ENSG00000087152,1
AC004596.1,GEX,ENSG00000267394,0
UBTF,GEX,ENSG00000108312,1
AC003102.1,GEX,ENSG00000260793,0
SLC4A1,GEX,ENSG00000004939,1
SLC25A39,GEX,ENSG00000013306,1
GRN,GEX,ENSG00000030582,1
ITGA2B,GEX,ENSG00000005961,1
GPATCH8,GEX,ENSG00000186566,1
AC103703.1,GEX,ENSG00000283045,0
MEIOC,GEX,ENSG00000180336,1
CCDC43,GEX,ENSG00000180329,1
DBF4B,GEX,ENSG00000161692,1
EFTUD2,GEX,ENSG00000108883,1
KIF18B,GEX,ENSG00000186185,1
DCAKD,GEX,ENSG00000172992,1
NMT1,GEX,ENSG00000136448,1
ACBD4,GEX,ENSG00000181513,1
AC142472.1,GEX,ENSG00000276728,0
HEXIM1,GEX,ENSG00000186834,1
AC138150.1,GEX,ENSG00000224505,0
AC008105.3,GEX,ENSG00000267121,0
FMNL1,GEX,ENSG00000184922,1
MAP3K14-AS1,GEX,ENSG00000267278,0
MAP3K14,GEX,ENSG00000006062,1
ARHGAP27,GEX,ENSG00000159314,1
PLEKHM1,GEX,ENSG00000225190,1
MAPT,GEX,ENSG00000186868,1
KANSL1,GEX,ENSG00000120071,1
KANSL1-AS1,GEX,ENSG00000214401,0
ARL17B,GEX,ENSG00000228696,1
LRRC37A,GEX,ENSG00000176681,1
LRRC37A2,GEX,ENSG00000238083,1
ARL17A,GEX,ENSG00000185829,1
FAM215B,GEX,ENSG00000232300,0
NSF,GEX,ENSG00000073969,1
GOSR2,GEX,ENSG00000108433,1
AC005670.3,GEX,ENSG00000262879,0
CDC27,GEX,ENSG00000004897,1
AC002558.3,GEX,ENSG00000262265,0
MYL4,GEX,ENSG00000198336,1
EFCAB13,GEX,ENSG00000178852,1
AC040934.1,GEX,ENSG00000253347,0
NPEPPS,GEX,ENSG00000141279,1
AC025682.1,GEX,ENSG00000263766,0
KPNB1,GEX,ENSG00000108424,1
TBKBP1,GEX,ENSG00000198933,1
TBX21,GEX,ENSG00000073861,1
OSBPL7,GEX,ENSG00000006025,1
MRPL10,GEX,ENSG00000159111,1
SCRN2,GEX,ENSG00000141295,1
SP2,GEX,ENSG00000167182,1
SP2-AS1,GEX,ENSG00000234494,0
PNPO,GEX,ENSG00000108439,1
CDK5RAP3,GEX,ENSG00000108465,1
NFE2L1,GEX,ENSG00000082641,1
CBX1,GEX,ENSG00000108468,1
SNX11,GEX,ENSG00000002919,1
SKAP1,GEX,ENSG00000141293,1
SKAP1-AS1,GEX,ENSG00000263787,0
HOXB-AS1,GEX,ENSG00000230148,0
HOXB3,GEX,ENSG00000120093,1
CALCOCO2,GEX,ENSG00000136436,1
ATP5MC1,GEX,ENSG00000159199,1
UBE2Z,GEX,ENSG00000159202,1
SNF8,GEX,ENSG00000159210,1
ABI3,GEX,ENSG00000108798,1
AC004797.1,GEX,ENSG00000177369,0
ZNF652,GEX,ENSG00000198740,1
AC091180.2,GEX,ENSG00000248714,0
AC091180.5,GEX,ENSG00000262039,0
PHB,GEX,ENSG00000167085,1
SPOP,GEX,ENSG00000121067,1
SLC35B1,GEX,ENSG00000121073,1
FAM117A,GEX,ENSG00000121104,1
KAT7,GEX,ENSG00000136504,1
ITGA3,GEX,ENSG00000005884,1
PPP1R9B,GEX,ENSG00000108819,1
XYLT2,GEX,ENSG00000015532,1
MRPL27,GEX,ENSG00000108826,1
EME1,GEX,ENSG00000154920,1
LRRC59,GEX,ENSG00000108829,1
ACSF2,GEX,ENSG00000167107,1
RSAD1,GEX,ENSG00000136444,1
SPATA20,GEX,ENSG00000006282,1
ABCC3,GEX,ENSG00000108846,1
ANKRD40,GEX,ENSG00000154945,1
LUC7L3,GEX,ENSG00000108848,1
TOB1,GEX,ENSG00000141232,1
TOB1-AS1,GEX,ENSG00000229980,0
SPAG9,GEX,ENSG00000008294,1
AC005920.2,GEX,ENSG00000249870,0
NME1,GEX,ENSG00000239672,1
NME2,GEX,ENSG00000243678,1
MBTD1,GEX,ENSG00000011258,1
AC006141.1,GEX,ENSG00000264895,0
UTP18,GEX,ENSG00000011260,1
TOM1L1,GEX,ENSG00000141198,1
COX11,GEX,ENSG00000166260,1
STXBP4,GEX,ENSG00000166263,1
HLF,GEX,ENSG00000108924,1
MMD,GEX,ENSG00000108960,1
PCTP,GEX,ENSG00000141179,1
C17orf67,GEX,ENSG00000214226,1
DGKE,GEX,ENSG00000153933,1
TRIM25,GEX,ENSG00000121060,1
AC015912.3,GEX,ENSG00000274213,0
COIL,GEX,ENSG00000121058,1
SCPEP1,GEX,ENSG00000121064,1
AKAP1,GEX,ENSG00000121057,1
MSI2,GEX,ENSG00000153944,1
MRPS23,GEX,ENSG00000181610,1
CUEDC1,GEX,ENSG00000180891,1
VEZF1,GEX,ENSG00000136451,1
AC015813.1,GEX,ENSG00000264112,0
SRSF1,GEX,ENSG00000136450,1
DYNLL2,GEX,ENSG00000264364,1
MKS1,GEX,ENSG00000011143,1
MPO,GEX,ENSG00000005381,1
TSPOAP1,GEX,ENSG00000005379,1
TSPOAP1-AS1,GEX,ENSG00000265148,0
AC004687.1,GEX,ENSG00000265206,0
SUPT4H1,GEX,ENSG00000213246,1
RNF43,GEX,ENSG00000108375,1
HSF5,GEX,ENSG00000176160,1
MTMR4,GEX,ENSG00000108389,1
TEX14,GEX,ENSG00000121101,1
RAD51C,GEX,ENSG00000108384,1
PPM1E,GEX,ENSG00000175175,1
TRIM37,GEX,ENSG00000108395,1
AC099850.1,GEX,ENSG00000224738,0
SKA2,GEX,ENSG00000182628,1
PRR11,GEX,ENSG00000068489,1
SMG8,GEX,ENSG00000167447,1
GDPD1,GEX,ENSG00000153982,1
